ProjectName,Watershed,Scenario,Climate,ClimStation,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Width,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
portland_CedarCreek_SimFire_Eagle.202203.cl532.chn_cs150,CedarCreek,SimFire_Eagle,CLIGEN,Headworks,96,327,44,746.9848481,2.240954544,1892.4,2574.868664,2289.5,0.0001,2,3,0.018666179,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,87.50735284,1021.662847,1109.214824
portland_CedarCreek_SimFire_Eagle.202203.cl532.chn_cs150,CedarCreek,SimFire_Eagle,CLIGEN,Headworks,97,328,34,187.2792206,0.561837662,24.86,2189.859614,8.3,0.0365,1,1,0.085428269,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,4.627671259,14.77295056,19.40062182
portland_CedarCreek_SimFire_Eagle.202203.cl532.chn_cs150,CedarCreek,SimFire_Eagle,CLIGEN,Headworks,98,329,24,259.7056275,0.779116882,1927.21,2568.265825,2283.5,0,2,3,0.012166605,118,Tahoe Moderate Severity Fire,61826-Volcanic-118,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,256.4441928,2930.882453,3187.198296
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,1,232,1004,204.8528137,0.614558441,19.01,2484.658075,10.3,0.0005,1,1,0.206275768,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,3.742524463,16.76000085,20.50252532
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,2,233,994,324.8528137,0.974558441,10.02,2429.40519,0,0.0019,1,1,0.248885122,105,Tahoe High Severity Fire,61825-Volcanic-105,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",Default,1.231326875,0,1.231326875
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,3,234,984,397.2792206,1.191837662,45.72,2447.571741,10.3,0.0016,1,1,0.143920824,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,4.530818393,8.642116565,13.17293496
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,4,235,974,716.9848481,2.150954544,27.79,2453.668586,4.5,0.0009,1,1,0.119691449,118,Tahoe Moderate Severity Fire,61825-Volcanic-118,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",Default,1.162274678,2.09209442,3.300860085
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,5,236,964,699.411255,2.098233765,34.45,2518.533527,3,0.0088,1,1,0.173008977,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,2.001683545,1.42977396,3.431457505
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,6,237,954,192.4264069,0.577279221,28.46,2615.293746,451.1,0.1523,1,1,0.030297242,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,4.850339143,781.4242812,786.2746203
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,7,238,944,162.4264069,0.487279221,11.27,2609.973381,480.7,0.0477,1,1,0.090067962,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.052211458,986.4980481,988.5502595
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,8,239,934,476.9848481,1.430954544,14.9,2662.61745,2504.5,0.2984,1,1,0.265464166,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1.048251327,1750.230299,1751.27855
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,9,240,924,114.8528137,0.344558441,11.44,2602.120629,29.9,0.0003,1,1,0.012189054,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.902265277,86.77773179,89.67999707
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,10,241,914,102.4264069,0.307279221,10.81,2638.766883,222.6,0.0008,1,1,0.00757,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.254369098,724.4225612,727.6769303
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,11,242,904,264.8528137,0.794558441,22.08,2680.118207,31.2,0.1337,1,1,0.07459443,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.146401662,39.26709274,42.53935047
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,12,243,894,609.411255,1.828233765,27.6,2697.260507,10.3,0.0054,1,1,0.174877064,105,Tahoe High Severity Fire,61787-Volcanic-105,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.750323214,5.633852846,7.384176061
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,13,244,884,749.1168825,2.247350647,47.86,2672.874008,27.3,0.0426,1,1,0.160140344,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,2.180345112,12.14763706,14.32798217
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,14,245,874,72.42640687,0.217279221,79.25,2679.99735,29.9,0,1,1,0.03,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,39.12016978,137.6109502,176.7311199
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,15,246,864,901.2489168,2.70374675,175.4,2659.723774,1594.7,0.0173,2,2,0.015379419,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,6.916328239,589.8111573,596.7274856
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,16,247,854,30,0.09,186.22,2658.434916,833.7,0,2,2,0.01333,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,218.8888889,9263.333333,9481.111111
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,17,248,844,144.8528137,0.434558441,13.15,2728.823574,13.8,0.0007,1,1,0.022023463,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.221661041,31.75637312,34.97803416
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,18,249,834,314.5584412,0.943675324,17.13,2787.370695,197,0.0336,1,1,0.248063385,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,2.225341648,208.7582403,210.983582
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,19,250,824,379.7056275,1.139116882,27.94,2680.920186,360.8,0.066,1,1,0.207676545,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,2.370257207,316.7365927,319.1068499
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,20,251,814,314.5584412,0.943675324,22.26,2664.167565,38.5,0.0156,1,1,0.211685216,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,2.543247598,40.79793021,43.34117781
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,21,252,804,212.1320344,0.636396103,59.22,2678.987842,450.8,0.015,1,1,0.1314025,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,9.428090416,708.3638599,717.7919503
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,22,253,794,222.4264069,0.667279221,11,2712.343636,736.1,1.1138,1,1,0.138488731,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.498623019,1103.136404,1104.635027
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,23,254,784,157.2792206,0.471837662,76.37,2688.943302,1201.5,0.0245,2,2,0.108106848,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,16.10723479,2546.426657,2562.533892
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,24,255,774,277.2792206,0.831837662,13.8,2652.593478,51.4,0.0012,1,1,0.137720623,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.442589167,61.79090267,63.23349184
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,25,256,764,270,0.81,21.18,2684.864967,9.2,0.0198,1,1,0.219585,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,2.839506173,11.35802469,14.19753086
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,26,257,754,229.7056275,0.689116882,27.65,2596.077396,23.4,0.0605,1,1,0.080547988,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,3.627831597,33.95650375,37.58433534
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,27,258,744,199.7056275,0.599116882,10.37,2575.393443,2.7,0.0004,1,1,0.13323208,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.502211048,4.506633145,5.841931854
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,28,259,734,204.8528137,0.614558441,13.16,2623.199088,2.1,0.0006,1,1,0.133981323,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.952621459,3.417087553,5.369709012
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,29,260,724,127.2792206,0.381837662,35.96,2601.041157,8.5,0.0003,1,1,0.090745,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,8.380524814,22.26076904,30.90318525
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,30,261,714,289.7056275,0.869116882,86.98,2616.329616,39.4,0.4674,2,2,0.1417908,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,8.974627185,45.33337322,54.42305972
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,31,262,704,132.4264069,0.397279221,16.12,2690.691067,5.9,0.1473,1,1,0.332876667,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,4.027394127,14.85101584,18.87840997
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,32,263,694,114.8528137,0.344558441,105.11,2628.574446,45.7,0.3359,2,2,0.155229752,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,28.15197319,132.6335232,160.7854964
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,33,264,684,307.2792206,0.921837662,151.19,2642.901713,86.6,0.1459,2,2,0.103894087,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,16.05488755,93.94278796,109.9976755
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,34,265,674,337.2792206,1.011837662,179.63,2647.597896,215.7,0.1957,2,2,0.091104809,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,17.29526451,213.1764888,230.4717533
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,35,266,664,584.5584412,1.753675324,300.14,2678.153762,3123.2,1.0781,2,2,0.076697468,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,16.87883703,1780.9454,1797.824237
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,36,267,654,499.7056275,1.499116882,352.2,2689.374645,5756.4,8.5162,2,3,0.123315329,118,Tahoe Moderate Severity Fire,61788-Volcanic-118,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,23.48049069,3839.860699,3863.274484
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,37,268,644,607.2792206,1.821837662,375.55,2689.900173,6804.2,1044.2382,2,3,0.091654623,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,20.63850188,3734.800385,3755.438886
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,38,269,634,270,0.81,30.18,2718.099735,19.1,0.0662,1,1,0.21916375,105,Tahoe High Severity Fire,61788-Volcanic-105,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,4.074074074,23.58024691,27.65432099
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,39,270,624,259.7056275,0.779116882,30.18,2466.51723,108.3,0.0362,1,1,0.219949829,118,Tahoe Moderate Severity Fire,61718-Volcanic-118,Rubble land (FRAG),Default,4.107214299,139.0035339,143.2390987
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,40,271,614,372.4264069,1.117279221,16.87,2481.207469,2.4,0.0504,1,1,0.267179901,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.611056544,2.148075392,3.669628795
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,41,272,604,512.1320344,1.536396103,66.98,2558.444461,118.2,1.9002,1,1,0.270238349,118,Tahoe Moderate Severity Fire,61718-Volcanic-118,Rubble land (FRAG),Default,4.816466265,76.93328548,81.74975174
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,42,273,594,264.8528137,0.794558441,106.57,2621.501267,156.2,0.6969,2,2,0.16011466,106,Tahoe Low Severity Fire,61788-Volcanic-106,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,14.97687191,196.5871758,211.5640478
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,43,274,584,144.8528137,0.434558441,11.62,2763.97074,19.9,0.023,1,1,0.315568724,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)",Default,2.991542395,45.79361051,48.7851529
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,44,275,574,307.2792206,0.921837662,127.89,2641.460161,180.7,0.7245,2,2,0.151554215,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,15.40401373,196.0214987,211.5339914
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,45,276,564,212.1320344,0.636396103,10.64,2742.395677,83.6,0.0691,1,1,0.3070025,118,Tahoe Moderate Severity Fire,61788-Volcanic-118,"Lastance stony fine sandy loam, 30 to 60 percent slopes (SPM)",Default,1.728483243,131.3647265,133.0932097
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,46,277,554,978.8225099,2.93646753,166.36,2654.874429,265.5,0.9036,2,2,0.124017723,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,6.231977645,90.41475763,96.64673528
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,47,278,544,464.5584412,1.393675324,549.38,2678.449416,3968.6,64.4072,2,3,0.028411699,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,40.82729961,2847.578581,2888.40588
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,48,279,534,1340.954544,4.022863633,44.59,2707.715856,166.8,0.1233,1,1,0.192080822,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,1.193179893,41.46300129,42.63132327
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,49,280,524,948.8225099,2.84646753,18.09,2690.671642,79.8,0.0029,1,1,0.159390812,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,0.632362738,28.03474804,28.66711078
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,50,281,514,30,0.09,62.69,2702.472324,76.3,0,1,1,0.01667,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,73.33333333,847.7777778,922.2222222
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,51,282,504,319.7056275,0.959116882,613.22,2680.677571,2400.3,0.0009,2,3,0.011952483,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,66.415263,2502.614691,2569.029954
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,52,283,494,234.8528137,0.704558441,22.97,2621.742708,1.5,0,1,1,0.019177573,118,Tahoe Moderate Severity Fire,61787-Volcanic-118,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.406388824,2.128993015,5.535381839
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,53,284,484,84.85281374,0.254558441,636.75,2678.458673,1715.2,0,2,3,0.001,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,260.0581606,6737.941951,6998.000111
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,54,285,474,157.2792206,0.471837662,19.82,2599.996468,2.7,0.0004,1,1,0.01290973,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,3.814871397,5.722307095,9.537178492
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,55,286,464,60,0.18,657.84,2675.900401,1705.5,0,2,3,0.00667,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,378.8888889,9475,9853.333333
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,56,287,454,132.4264069,0.397279221,848.76,2671.357887,2278.1,0.0001,2,3,0.003343146,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,222.2618134,5734.254101,5956.264202
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,57,288,444,968.5281374,2.905584412,12.88,2706.584627,51.9,0.0032,1,1,0.164060936,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,0.447414295,17.8621553,18.30956959
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,58,289,434,30,0.09,861.73,2671.890604,2067.1,0,2,3,0.00667,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,995.5555556,22967.77778,23963.33333
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,59,290,424,84.85281374,0.254558441,873.82,2670.909466,2010.3,0,2,3,0.00471,121,Tahoe Shrub Low Severity Fire,61787-Volcanic-121,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,356.3032503,7897.204235,8253.507485
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,60,291,414,1215.807358,3.647422074,36.93,2683.098565,180,0.1248,1,1,0.198291086,118,Tahoe Moderate Severity Fire,61859-Volcanic-118,"Zygore-Rock outcrop complex, 60 to 90 percent slopes (SPM)",Default,1.041831716,49.34992341,50.39175513
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,61,292,404,217.2792206,0.651837662,928.08,2670.759374,2776.7,0.0001,2,3,0.008999922,106,Tahoe Low Severity Fire,61787-Volcanic-106,"Lastance stony fine sandy loam, 5 to 30 percent slopes (SPM)",Default,147.4293457,4259.802958,4407.232304
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,62,293,394,689.1168825,2.067350647,21.85,2607.542334,21.5,0.1628,1,1,0.092233343,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.015792847,10.39978391,11.36720567
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,63,294,384,72.42640687,0.217279221,960.02,2668.3772,2698.6,0,2,3,0.001,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,456.0951559,12419.96355,12876.05871
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,64,295,374,801.8376618,2.405512986,24.02,2594.181932,89.3,0.4331,1,1,0.103336117,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,0.956137013,37.1230588,38.12076698
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,65,296,364,60,0.18,986.48,2666.334746,2316.1,0,2,3,0.001,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,565,12867.22222,13432.22222
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,66,297,354,199.7056275,0.599116882,1026.53,2664.495017,3840.1,0.0002,2,3,0.004285,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,176.2594297,6409.600718,6585.860148
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,67,298,344,102.4264069,0.307279221,19.09,2565.929806,1.9,0,1,1,0.004713473,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,6.508738196,6.183301286,12.69203948
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,68,299,334,247.2792206,0.741837662,1055.93,2662.334558,3309.9,0.0001,2,3,0.00261938,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,146.5280149,4461.757835,4608.28585
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,69,300,324,174.8528137,0.524558441,1090.09,2660.217285,3643.3,0,2,3,0.003636039,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,213.1316384,6945.460627,7158.592265
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,70,301,314,259.7056275,0.779116882,30.72,2553.638346,12.3,0,1,1,0.018496819,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,3.593812511,15.78710496,19.38091747
portland_CedarCreek_SimFire_Norse.202203.cl532.chn_cs150,CedarCreek,SimFire_Norse,CLIGEN,Headworks,71,302,304,187.2792206,0.561837662,1125.97,2656.738199,3173.9,0,2,3,0.001,106,Tahoe Low Severity Fire,61768-Volcanic-106,"Cryofibrists, nearly level (GRV-SIL)",Default,205.2194216,5649.140696,5854.360118
