ProjectName,Scenario,Watershed,WeppID,TopazID,Landuse,Soil,Length (m),Hillslope Area (ha),Runoff (mm),Soil Loss (kg/ha),Sediment Deposition (kg/ha),Sediment Yield (kg/ha),Width (m),Slope,LanduseDesc,SoilDesc,"Solub. React. P (kg/ha,3)","Particulate P (kg/ha,3)","Total P (kg/ha,3)",Particle Class 1 Fraction,Particle Class 2 Fraction,Particle Class 3 Fraction,Particle Class 4 Fraction,Particle Class 5 Fraction,Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (kg/ha)
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,39,192,105,61857-Volcanic-105-h_low,148.97541707292396,2.79,181.60000000000002,0.0,0.0,0.0,187.27922061357853,0.04843687041065203,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12186379928315413,0.0,0.12186379928315413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,40,193,105,61857-Volcanic-105-h_low,110.53014815087907,2.07,227.6,0.0,0.0,0.0,187.27922061357853,0.17435139852943038,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.13043478260869568,0.0,0.13043478260869568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,41,202,105,61857-Volcanic-105-h_low,16.622912813315818,0.27,145.5814814814815,0.0,0.0,0.0,162.42640687119285,0.05682000000000001,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,42,203,105,61857-Volcanic-105-h_low,88.65553500435102,1.44,184.125,0.0,0.0,0.0,162.42640687119285,0.0610938886171986,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11805555555555557,0.0,0.11805555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,43,212,105,61857-Volcanic-105-h_low,119.266374990634,4.59,205.98692810457513,0.0,0.0,0.0,384.8528137423857,0.08766317740102685,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12200435729847496,0.0,0.12200435729847496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,44,213,105,61784-Volcanic-105-h_low,516.8209582927474,19.89,213.08612368024131,838.2584213172448,0.0,838.2589240824535,384.8528137423857,0.1854058988216503,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.1085972850678733,0.8381096028154852,0.9467068878833583,0.039,0.356,0.27,0.236,0.099,0.476,399.01124786324783
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,45,222,105,61857-Volcanic-105-h_low,93.19805153394638,1.35,223.41407407407408,0.3851851851851852,0.0,0.3851851851851852,144.8528137423857,0.12375,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.1259259259259259,0.0,0.1259259259259259,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.12160296296296298
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,46,223,105,61784-Volcanic-105-h_moderate,142.90367901871778,2.07,170.87391304347827,2.376811594202899,0.0,2.376811594202899,144.8528137423857,0.17064663686139098,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.09178743961352658,0.0,0.09661835748792272,0.039,0.356,0.27,0.236,0.099,0.476,1.13136231884058
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,47,231,105,61785-Volcanic-105-h_low,290.3473913606287,10.62,212.94952919020716,111.79378531073448,0.0,111.79284369114879,365.7687417211656,0.20963371846023146,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.09227871939736347,0.1120527306967985,0.20433145009416195,0.039,0.356,0.27,0.236,0.099,0.476,53.21339359698682
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,48,232,105,61785-Volcanic-105-h_low,123.01515190165001,5.04,170.81746031746033,0.0,0.0,0.0,409.70562748477147,0.13698977023893835,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.10912698412698414,0.0,0.10912698412698414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,49,233,105,61784-Volcanic-105-h_low,241.63690552109824,9.9,174.17818181818183,9.777777777777777,0.0,9.777777777777777,409.70562748477147,0.16066739873543118,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.1101010101010101,0.010101010101010102,0.1202020202020202,0.039,0.356,0.27,0.236,0.099,0.476,4.654222222222222
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,50,241,105,61784-Volcanic-105-h_low,391.13791375212975,14.49,188.90324361628709,336.93098688750865,0.0,336.93167701863354,370.4575672810522,0.15280531169406078,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.11042097998619738,0.336783988957902,0.4472049689440994,0.039,0.356,0.27,0.236,0.099,0.476,160.37947826086955
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,51,242,105,61857-Volcanic-105-h_low,8.786796564403573,0.09,163.43333333333334,0.0,0.0,0.0,102.42640687119285,0.12492,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11111111111111112,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,52,243,105,61784-Volcanic-105-h_low,395.40584539816086,4.05,206.14,529.404938271605,0.0,529.404938271605,102.42640687119285,0.16853172042752868,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.10864197530864197,0.5283950617283951,0.6395061728395062,0.039,0.356,0.27,0.236,0.099,0.476,251.996750617284
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,53,251,105,61784-Volcanic-105-h_low,572.14110020564,17.37,238.56885434657457,1717.8353483016695,0.0,1717.844559585492,303.5964379024133,0.18634648105556056,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.10938399539435807,1.7179044329303395,1.8272884283246975,0.039,0.356,0.27,0.236,0.099,0.476,817.6940103626943
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,54,253,105,61784-Volcanic-105-h_low,27.42640687119285,0.63,164.44761904761904,0.0,0.0,0.0,229.7056274847714,0.16313695703474046,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.11111111111111112,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,55,261,105,61784-Volcanic-105-h_low,655.8162560163047,11.34,227.15079365079364,2734.4620811287477,0.0,2734.5767195767194,172.9142865241521,0.19189139664626798,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.10846560846560846,2.734567901234568,2.8430335097001764,0.039,0.356,0.27,0.236,0.099,0.476,1301.6585185185183
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,56,262,105,61784-Volcanic-105-h_low,202.4188765991275,11.52,242.73671875,229.43055555555557,0.0,229.42968750000003,569.1168824543144,0.1935736169790228,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.10850694444444445,0.22916666666666669,0.3385416666666667,0.039,0.356,0.27,0.236,0.099,0.476,109.20853125000001
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,57,263,105,61784-Volcanic-105-h_low,177.11651702423654,10.08,259.25644841269843,14.766865079365079,0.0,14.766865079365079,569.1168824543144,0.1758806575001153,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.12202380952380952,0.01488095238095238,0.1369047619047619,0.039,0.356,0.27,0.236,0.099,0.476,7.029027777777777
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,58,271,105,61784-Volcanic-105-h_low,462.3265023382027,12.69,198.7595744680851,32.38297872340426,0.0,32.38297872340426,274.4813445870115,0.14090815124378978,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.1182033096926714,0.03230890464933018,0.15051221434200157,0.039,0.356,0.27,0.236,0.099,0.476,15.414297872340425
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,59,272,105,61784-Volcanic-105-h_low,360.0,11.88,238.63459595959597,85.98148148148148,0.0,85.98148148148148,330.0,0.15640545923722898,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.12037037037037036,0.08585858585858586,0.20622895622895623,0.039,0.356,0.27,0.236,0.099,0.476,40.92718518518518
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,60,273,105,61857-Volcanic-105-h_low,117.27272727272727,3.87,215.03178294573644,0.0,0.0,0.0,330.0,0.1351972139824123,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.13178294573643412,0.0,0.13178294573643412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,61,281,105,61786-Volcanic-105-h_low,298.2139597499536,10.71,123.41605975723623,481.27077497665726,0.0,481.281045751634,359.1381171082709,0.17465181749039063,Tahoe High Severity Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.11204481792717086,0.480859010270775,0.5929038281979457,0.039,0.356,0.27,0.236,0.099,0.476,229.08977777777778
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,62,282,105,61786-Volcanic-105-h_high,31.472689022040118,0.99,127.68888888888887,0.17171717171717174,0.0,0.17171717171717174,314.5584412271571,0.5234037798531939,Tahoe High Severity Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.09090909090909091,0.0,0.09090909090909091,0.039,0.356,0.27,0.236,0.099,0.476,0.08173737373737375
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,63,283,105,61786-Volcanic-105-h_high,160.2245986576588,5.04,120.67380952380952,370.218253968254,0.0,370.2162698412699,314.5584412271571,0.4010219176900687,Tahoe High Severity Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.0873015873015873,0.37103174603174605,0.45634920634920634,0.039,0.356,0.27,0.236,0.099,0.476,176.22294444444447
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,64,291,105,61857-Volcanic-105-h_high,923.406335549472,10.08,478.19375,202160.81944444444,0.0,202160.69940476192,109.16104440632742,0.2767460446570677,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.07043650793650794,202.16071428571428,202.23115079365078,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,63822.132802083346
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,65,292,105,61862-Volcanic-105-h_low,7.664374853836976,0.18,100.0111111111111,0.0,0.0,0.0,234.8528137423857,0.20506,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.05555555555555556,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,66,293,105,61862-Volcanic-105-h_low,80.47593596528824,1.89,91.43280423280423,0.0,0.0,0.0,234.8528137423857,0.1580936902597297,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.08465608465608467,0.0,0.08465608465608467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,67,301,105,61857-Volcanic-105-h_low,553.133944647595,12.42,137.06803542673106,7221.04347826087,0.0,7221.053945249598,224.53874183969776,0.28098737691647147,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.09259259259259259,7.221417069243156,7.314009661835749,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,2279.686730515298
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,68,302,105,61862-Volcanic-105-h_Rhododendron_Formation,108.18741312637655,11.16,187.1633512544803,32.88351254480287,0.0,32.88351254480287,1031.543289325507,0.25695441818391107,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.07078853046594982,0.033154121863799284,0.10304659498207884,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,16.218148387096775
portland_CougarCreek_HighSevS.202010.chn_cs140,cs140,portland_CougarCreek_HighSevS.202010.chn,69,303,105,61824-Volcanic-105-h_low,75.90568501608678,7.83,57.337931034482764,0.001277139208173691,0.0,0.001277139208173691,1031.543289325507,0.1340096187711715,Tahoe High Severity Fire,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",0.08173690932311622,0.0,0.08173690932311622,0.031,0.269,0.211,0.274,0.215,0.3633,0.000463984674329502
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,1,22,105,61826-Volcanic-105-h_low,60.0,0.72,67.38472222222222,0.23611111111111113,0.0,0.23611111111111113,120.0,0.2471037837837838,Tahoe High Severity Fire,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.08333333333333333,0.0,0.08333333333333333,0.031,0.269,0.211,0.274,0.215,0.3633,0.08577916666666668
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,2,23,105,61826-Volcanic-105-h_moderate,45.0,0.54,74.25555555555556,0.5925925925925926,0.0,0.5925925925925926,120.0,0.28667,Tahoe High Severity Fire,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.07407407407407407,0.0,0.07407407407407407,0.031,0.269,0.211,0.274,0.215,0.3633,0.2152888888888889
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,3,31,105,61862-Volcanic-105-h_Rhododendron_Formation,511.76355323318086,10.26,455.0678362573099,32393.683235867447,0.0,32393.71247563353,200.48321016962134,0.22022117601293817,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.06530214424951268,32.39376218323587,32.45906432748538,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,15976.578992982455
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,4,32,105,61862-Volcanic-105-h_low,27.54174373368365,1.08,114.64074074074072,0.0,0.0,0.0,392.13203435596427,0.21659292151162793,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,5,33,105,61862-Volcanic-105-h_low,112.4621202458749,4.41,155.82131519274375,8.242630385487528,0.0,8.242630385487528,392.13203435596427,0.25038963160531835,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.08163265306122448,0.009070294784580499,0.08843537414965986,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,4.065265306122448
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,6,42,105,61826-Volcanic-105-h_low,136.3246763185287,3.78,92.2915343915344,628.5396825396826,0.0,628.5396825396826,277.2792206135785,0.2983253080529517,Tahoe High Severity Fire,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.07936507936507936,0.6296296296296297,0.7089947089947091,0.031,0.269,0.211,0.274,0.215,0.3633,228.34846666666672
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,7,43,105,61826-Volcanic-105-h_moderate,87.63729191905416,2.43,85.43374485596708,152.32510288065842,0.0,152.32510288065842,277.2792206135785,0.3434253696581655,Tahoe High Severity Fire,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.06995884773662552,0.1522633744855967,0.2222222222222222,0.031,0.269,0.212,0.274,0.215,0.36360000000000003,55.385407407407406
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,8,53,105,61826-Volcanic-105-h_low,17.166921284749158,0.27,72.8,2.8518518518518516,0.0,2.8518518518518516,157.27922061357856,0.39821,Tahoe High Severity Fire,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.07407407407407407,0.0,0.07407407407407407,0.031,0.269,0.211,0.274,0.215,0.3633,1.0360777777777777
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,9,61,105,61857-Volcanic-105-h_low,372.8794740725774,10.35,110.20966183574879,26.09178743961353,0.0,26.09178743961353,277.56958265783953,0.09486147782279358,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.1111111111111111,0.026086956521739132,0.13719806763285025,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,8.237177294685992
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,10,62,105,61857-Volcanic-105-h_low,123.32632802772515,22.05,80.4726984126984,7.112925170068027,0.0,7.112925170068027,1787.9393923933997,0.11919017153423407,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.10476190476190476,0.007256235827664399,0.11201814058956916,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,2.2455504761904765
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,11,63,105,61857-Volcanic-105-h_low,31.712484349986468,5.67,116.10176366843034,0.0,0.0,0.0,1787.9393923933997,0.30248546226320877,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.10052910052910052,0.0,0.10052910052910052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,12,71,105,61858-Volcanic-105-h_moderate,400.9087698707359,10.71,199.91139122315593,15216.877684407096,0.0,15216.853408029878,267.14307106460154,0.26019396978585013,Tahoe High Severity Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.07749766573295984,15.216619981325863,15.294117647058824,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,4803.960620915033
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,13,72,105,61858-Volcanic-105-h_moderate,30.216925285084134,1.26,112.11428571428571,0.0,0.0,0.0,416.98484809835,0.3169155029585799,Tahoe High Severity Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.07936507936507937,0.0,0.07936507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,14,73,105,61862-Volcanic-105-h_Rhododendron_Formation,103.60088669171704,4.32,133.75648148148147,0.0,0.0,0.0,416.98484809835,0.15325127614539452,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.06712962962962962,0.0,0.06712962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,15,82,105,61862-Volcanic-105-h_low,192.9304917585434,5.49,148.7622950819672,973.0418943533697,0.0,973.0400728597449,284.5584412271571,0.22690714725369843,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.08014571948998178,0.9726775956284153,1.052823315118397,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,479.9033639344262
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,16,83,105,61862-Volcanic-105-h_low,107.5350281932865,3.06,145.69477124183007,190.9967320261438,0.0,190.99019607843135,284.5584412271571,0.2806190524846388,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.0784313725490196,0.1895424836601307,0.27124183006535946,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,94.19636470588233
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,17,92,105,61858-Volcanic-105-h_low,141.9947852181849,44.91,134.08151859274105,592.582275662436,0.0,592.5840570028947,3162.7922061357854,0.2921964112071282,Tahoe High Severity Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.10242707637497217,0.5925183700734803,0.6951681140057894,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,187.0787867958139
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,18,93,105,61857-Volcanic-105-h_low,169.3124192481363,53.55,139.28005602240896,78.00578898225957,0.0,78.00634920634921,3162.7922061357854,0.24719773335923975,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.10196078431372549,0.0780578898225957,0.18001867413632122,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,24.62660444444445
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,19,101,105,61838-Volcanic-105-h_low,424.48917020846324,10.17,430.8360865290069,2720.588003933137,0.0,2720.607669616519,239.5820839199642,0.25039070212651443,Tahoe High Severity Fire,"Talapus-Lastance association, steep (SPM)",0.12094395280235988,2.7207472959685353,2.84070796460177,0.037,0.372,0.259,0.228,0.103,0.4867,1324.11975280236
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,20,102,105,61785-Volcanic-105-h_low,112.35740338265855,8.73,313.3851088201604,17.27147766323024,0.0,17.27147766323024,776.9848480983501,0.24630013765034622,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11798396334478808,0.017182130584192438,0.13516609392898052,0.039,0.356,0.27,0.236,0.099,0.476,8.221223367697593
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,21,103,105,61785-Volcanic-105-h_low,101.93248966674177,7.92,263.6453282828283,0.37626262626262624,0.0,0.37626262626262624,776.9848480983501,0.19507320887841925,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11742424242424243,0.0,0.11742424242424243,0.039,0.356,0.27,0.236,0.099,0.476,0.1791010101010101
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,22,111,105,61838-Volcanic-105-h_low,549.7195197430448,10.17,377.1032448377581,2414.9410029498526,0.0,2414.9498525073745,185.00343602049568,0.24062304989990832,Tahoe High Severity Fire,"Talapus-Lastance association, steep (SPM)",0.11897738446411013,2.414945919370698,2.533923303834808,0.037,0.372,0.259,0.228,0.103,0.4867,1175.3560932153393
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,23,112,105,61785-Volcanic-105-h_low,221.86661325119022,9.09,345.24026402640266,78.50495049504951,0.0,78.57975797579758,409.70562748477147,0.23684412563836504,Tahoe High Severity Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11771177117711772,0.0781078107810781,0.19581958195819582,0.039,0.356,0.27,0.236,0.099,0.476,37.40396479647964
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,24,113,105,61857-Volcanic-105-h_low,68.0976733741277,2.79,250.02903225806452,0.04301075268817204,0.0,0.04301075268817204,409.70562748477147,0.18215642189519263,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12903225806451613,0.0,0.12903225806451613,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.013578494623655915
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,25,122,105,61826-Volcanic-105-h_low,58.424861279369445,1.62,97.64567901234568,17.685185185185183,0.0,17.685185185185183,277.2792206135785,0.2422928426354139,Tahoe High Severity Fire,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.08024691358024691,0.018518518518518517,0.09876543209876543,0.031,0.269,0.211,0.274,0.215,0.3633,6.425027777777777
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,26,123,105,61862-Volcanic-105-h_low,652.4109509529587,18.09,73.39253731343284,121.17523493642896,0.0,121.17412935323382,277.2792206135785,0.07144207086708318,Tahoe High Severity Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.0812603648424544,0.12106135986733002,0.20232172470978443,0.041,0.367,0.283,0.227,0.081,0.4929,59.72672835820895
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,27,132,105,61858-Volcanic-105-h_moderate,108.5049394535826,26.91,138.00706057227794,103.09847640282423,0.0,103.09810479375696,2480.0714267493645,0.3356661498338962,Tahoe High Severity Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.08695652173913043,0.10293571163136381,0.18989223337049424,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,32.548071683389075
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,28,133,105,61858-Volcanic-105-h_moderate,119.75461545044233,29.7,134.47868686868688,65.2909090909091,0.0,65.2915824915825,2480.0714267493645,0.3441074011324938,Tahoe High Severity Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.08518518518518518,0.06531986531986532,0.15016835016835017,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,20.6125525925926
portland_BearCreek_HighSevS.202010.chn_cs140,cs140,portland_BearCreek_HighSevS.202010.chn,29,141,105,61857-Volcanic-105-h_low,369.93017790723445,11.7,218.1108547008547,360.5042735042735,0.0,360.51282051282055,316.27590012226443,0.150340540654495,Tahoe High Severity Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12820512820512822,0.3606837606837607,0.4888888888888889,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,113.81389743589746
